z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.009125000000000001,-0.7768886090232696,247.15115792624914,1337.2906031885168,0.2544717955652388,0.0020032076528661855,0.00116345266596868,0.0020232315638476234,0.11641772048216989,0.001989273532261181,0.09879556658539182,4.8502369692891945e-05,3.5959429786243395e-06,3.3352760753236325e-14,9.438364695730763e-13,3.6548586486462085e-11,4.1353087502158765e-12,1.6103959924966506e-09,2.971198121899703e-08,0.0050986032282161736,0.0282403392085143,4.044526849818947e-09,2.7759766610289024e-09,5.779129818356927e-12,6.697334866996078e-12,1.9528142283439764e-10,1.015087756022801e-14,3.687485410901021e-11,2.4774677347673346e-13,2.0673754088087708e-11,1.3542432836104482e-14,4.479500629723784e-15,8.351296573683339e-12,3.3170140901558355e-10,5.701161646702081e-13,8.708446961688602e-10,2.5671408962292556e-09,7.568683489996853e-10,1.2857641380766197e-09,1.0346142180015713e-09,3.393119910250463e-05,5.684182616807464e-08,2.1182848120718514e-07,6.7693317313788765e-09,4.1025165661235884e-11,3.00076972108199e-07,1.4778851880934304e-11,5.499192060872376e-15,6.280413847010113e-10,3.5246999381532103e-10,4.60866986838606e-08,3.5808944834541815e-09,0.7347706393407095,0.00941126470074279,2.3307736074258954e-22,2.959492966630308e-21,8.122176105902858e-13,2.2093622241088513e-13
0.0091328125,-0.7709498098203782,245.95995750442827,1321.367354378404,0.257711717928965,0.0019470884591371337,0.0010942248251261531,0.0019213454181733333,0.11862644674562352,0.0018773307286041824,0.09711012924913992,5.022767820710862e-05,3.940309588174972e-06,2.2758362530168724e-14,6.957640977657366e-13,2.9031489208965267e-11,3.27048370310131e-12,1.3426270958856802e-09,2.624656752517351e-08,0.004905516604126426,0.027441401914648753,3.7130636792777653e-09,2.372777432353846e-09,4.6337723050803584e-12,6.022350850903539e-12,1.7697028674916803e-10,6.596842984073742e-15,2.7685508408269614e-11,1.7497452602504853e-13,1.6223133349880502e-11,1.1088470832620188e-14,3.924964397108312e-15,6.25388138157658e-12,2.6713968925519265e-10,4.3040363023854667e-13,7.624124938585408e-10,2.327690590939764e-09,6.782010200732618e-10,1.1687921499330574e-09,9.495438490582414e-10,3.3060576840520776e-05,5.9370187402756224e-08,2.0730962738574078e-07,6.688184524787687e-09,3.396081754561492e-11,2.8472700022791635e-07,1.4888666052884234e-11,4.236868571776288e-15,5.517707548557526e-10,3.2075655253319877e-10,4.3222925277109736e-08,3.2356761018597156e-09,0.7355662970711748,0.00942234484351875,1.7092705250864858e-22,2.2714918330940713e-21,6.811263943496311e-13,1.7620445033869203e-13
0.009140625000000001,-0.7648670263397255,244.76658276189517,1305.286940404304,0.2610613529020236,0.0018946961562366397,0.0010271039795523391,0.001819317298383526,0.12081856892451086,0.0017694501514544843,0.09542018163418134,5.200730473090108e-05,4.324107769210157e-06,1.5549063149920562e-14,5.142661888119246e-13,2.3160805443640573e-11,2.597258715232995e-12,1.1249639578504222e-09,2.3317315386218798e-08,0.0047208603849494876,0.02665106060499145,3.4043420352928723e-09,2.038200848058866e-09,3.734688258090686e-12,5.461313362719061e-12,1.615887349419769e-10,4.302755457144321e-15,2.0960789498491796e-11,1.2406731527945871e-13,1.2814349818100068e-11,9.144131956463242e-15,3.478793977019197e-15,4.701811392382293e-12,2.1603717704079125e-10,3.2736609835289253e-13,6.668697628643317e-10,2.108833996690464e-09,6.088779192175394e-10,1.0655510528062893e-09,8.689221002825242e-10,3.2200508315122846e-05,6.213220535262355e-08,2.0262744401929544e-07,6.615701162553208e-09,2.806400991039651e-11,2.70628995945639e-07,1.5058212787728614e-11,3.2734738395161877e-15,4.860903901384996e-10,2.922658304250197e-10,4.0610067466270914e-08,2.9237167009902403e-09,0.7363562708565977,0.009433336072065177,1.2727799777151068e-22,1.769106021025608e-21,5.755678464906277e-13,1.416620413405727e-13
0.009148437500000002,-0.7586408110175729,243.57117051716224,1289.0520593046829,0.26452544452164156,0.0018457959572612574,0.0009621369722243919,0.001717577549623103,0.12299311575081441,0.0016657443936763966,0.09372626411933879,5.3842454861333295e-05,4.749358852997366e-06,1.0634601158897044e-14,3.810774140535924e-13,1.8556547292670956e-11,2.071117721804769e-12,9.472234470241928e-10,2.0831349684726848e-08,0.004544148766691226,0.025869770265650318,3.1165336785097196e-09,1.759353562536358e-09,3.0255960618059055e-12,4.994916344971269e-12,1.4866116872050268e-10,2.8171835690928095e-15,1.6006983089326305e-11,8.833694566341162e-14,1.018977636941845e-11,7.5950910653175e-15,3.1177067707270226e-15,3.5485008618357277e-12,1.7544262654493317e-10,2.5090473390521294e-13,5.826572667024192e-10,1.908612321207722e-09,5.476557188432937e-10,9.742110584997254e-10,7.927213653613598e-10,3.135111219876892e-05,6.516256108196508e-08,1.978040217310779e-07,6.551176412280797e-09,2.3148163765007742e-11,2.57643145036352e-07,1.5289239547994425e-11,2.535936586397543e-15,4.29434871543416e-10,2.66646278176689e-10,3.822115791022476e-08,2.6414933046516874e-09,0.737140663069186,0.009444239627379879,9.623127764487403e-23,1.3979763981199156e-21,4.900455107699761e-13,1.14808781000518e-13
0.009156250000000001,-0.7522719509068733,242.37386190535082,1272.6658081128478,0.2681089458263149,0.0018001566293165325,0.0008993644348940283,0.0016165554836313433,0.1251491410718838,0.0015662940330077356,0.09202894087649732,5.5734147152677446e-05,5.217194572224823e-06,7.279122806535872e-15,2.8305193038147954e-13,1.493022509207666e-11,1.6582886815481203e-12,8.014145791998943e-10,1.871306843895364e-08,0.004374922382378984,0.025097952396254317,2.8480988322707486e-09,1.5259286837715836e-09,2.4636406212955344e-12,4.607638693166995e-12,1.3779903194669122e-10,1.8518947221466224e-15,1.2332902802306706e-11,6.317076047772075e-14,8.1582129469345e-12,6.354159559859081e-15,2.8240888111380505e-15,2.688012248997796e-12,1.430775309510354e-10,1.9380573550825016e-13,5.084240183869342e-10,1.7253170063959206e-09,4.934674185614736e-10,8.932042633491947e-10,7.208997539630212e-10,3.0512480710741295e-05,6.850217751324287e-08,1.9286118082582267e-07,6.4939649034542166e-09,1.905591281225546e-11,2.4564492897196676e-07,1.5584180232029893e-11,1.9695802901697068e-15,3.804810185575696e-10,2.435884711382626e-10,3.603219751068784e-08,2.3859120787696344e-09,0.737919571051874,0.009455056680142198,7.385445222894923e-23,1.1207142130566466e-21,4.203277266128995e-13,9.379211800979372e-14
0.0091640625,-0.7457614803024677,241.1748028180819,1256.131702378056,0.27181702641597144,0.001757551063641803,0.0008388210001617138,0.0015166759244745038,0.12728572735854368,0.001471147928202731,0.0903287982661623,5.768315965693916e-05,5.727666914752106e-06,4.98483506276988e-15,2.1069965195218404e-13,1.2062014138332376e-11,1.3330676120089723e-12,6.812449287307057e-10,1.6900724531328357e-08,0.004212747595928527,0.024335996256482268,2.5977250405826513e-09,1.3296595849565698e-09,2.016076294465879e-12,4.286973837926067e-12,1.286831850164767e-10,1.2224141017904075e-15,9.58903381459106e-12,4.5379864974107765e-14,6.577175968927692e-12,5.354544912764963e-15,2.584452936867926e-15,2.043455842289523e-12,1.171780411312016e-10,1.508916791066597e-13,4.429964769959559e-10,1.557454604174322e-09,4.4539632216187983e-10,8.211853002299674e-10,6.534016479468487e-10,2.9684680595763594e-05,7.219950528359084e-08,1.8782026580662443e-07,6.4434646161779565e-09,1.5654534390952947e-11,2.3452352484982663e-07,1.594622062131349e-11,1.533366858971853e-15,3.38108947433506e-10,2.2281972088119748e-10,3.4021824655221074e-08,2.1542559440218486e-09,0.7386930872966163,0.009465788332827659,5.744160763085158e-23,9.11321101997471e-22,3.6314093721505763e-13,7.72320017261633e-14
0.009171875000000001,-0.7391106941140807,239.97414437259044,1239.453696476369,0.2756550796763951,0.0017177569317152809,0.000780535522825049,0.0014183553148931945,0.12940198954761625,0.001380323840083173,0.08862644281474061,5.968995239928204e-05,6.2796093664708295e-06,3.414240925508135e-15,1.5714883069155e-13,9.783802357511391e-12,1.07582749325597e-12,5.81742481837021e-10,1.5343718378857698e-08,0.004057215750430359,0.02358426016037343,2.364279604938651e-09,1.1638942669073375e-09,1.6577948196765965e-12,4.022825940565477e-12,1.2104985622236851e-10,8.103668152974438e-16,7.52539281114892e-12,3.2754055513223976e-14,5.340041305166402e-12,4.544847062308645e-15,2.3883429357685548e-15,1.5587878842902248e-12,9.637493572841839e-11,1.1842847538833687e-13,3.853523402692988e-10,1.4037158071781204e-09,4.0265400377582274e-10,7.569981303286418e-10,5.90158288901854e-10,2.8867753673710497e-05,7.63120760008566e-08,1.8270195718403193e-07,6.3991008129366885e-09,1.2832102688013224e-11,2.2418038959846673e-07,1.6379382878917575e-11,1.1964013340115208e-15,3.0136955428191877e-10,2.0409932929216347e-10,3.217102297018063e-08,1.9441374891215524e-09,0.7394612996940179,0.009476435622897506,4.4881495450925537e-23,7.515254392160168e-22,3.159403479301755e-13,6.409477122040358e-14
0.009179687500000002,-0.7323211619941034,238.77204341199857,1222.6362045837327,0.2796287295255364,0.0016805573997471072,0.0007245313098480996,0.0013219974534007428,0.1314970790967131,0.0012938093987113835,0.08692249883265575,6.17545585398738e-05,6.870564100961179e-06,2.3380317150074164e-15,1.1740858951488946e-13,7.966559493294795e-12,8.715323906124316e-13,4.989650226598795e-10,1.4000448200794802e-08,0.0039079423722792874,0.02284307281574231,2.146772297246641e-09,1.0232626464100323e-09,1.369477682019631e-12,3.8070352196097046e-12,1.1467939942988313e-10,5.395811320710384e-16,5.9622375608274716e-12,2.3757354753856844e-14,4.366679685247361e-12,3.885329853435253e-15,2.2275459703362137e-15,1.1929876940017283e-12,7.960230770385713e-11,9.370945304114426e-14,3.345982937385286e-10,1.2629481719591326e-09,3.645616411857344e-10,6.996479865910213e-10,5.310883969422312e-10,2.8061716946759262e-05,8.09083682864347e-08,1.7752610373639374e-07,6.3603101810104966e-09,1.0494252044746635e-11,2.1452800441865224e-07,1.6888633743433977e-11,9.35355111051325e-16,2.6945734311514446e-10,1.8721442049728978e-10,3.046286309977794e-08,1.753456733916943e-09,0.7402242918484779,0.009486999526989507,3.456267082213444e-23,6.283548776678726e-22,2.7673782070129e-13,5.360196168331787e-14
0.009187500000000001,-0.725394743230931,237.56866303866127,1205.684122176398,0.2837438365087291,0.0016457418742478226,0.0006708263543177609,0.0012279889576274588,0.13357018810927418,0.0012115634312768384,0.08521760574851224,6.387643820014751e-05,7.496782578048548e-06,1.6000856369745762e-15,8.784314321309692e-14,6.510893340970084e-12,7.086253660396619e-13,4.2977608343248873e-10,1.2836598557417725e-08,0.003764566333470003,0.022112734704663108,1.9443258957089687e-09,9.034156775075641e-10,1.1362110439104048e-12,3.633003601640053e-12,1.0938727003128282e-10,3.6089610858926926e-16,4.7696272520225444e-12,1.731933731414192e-14,3.59661264380423e-12,3.3451319473555908e-15,2.0955209540167567e-15,9.159066515238811e-13,6.602795592342576e-11,7.476255958771969e-14,2.8995115932721726e-10,1.1341321409675167e-09,3.3053419133863553e-10,6.482776413815575e-10,4.760988181155066e-10,2.7266562245812163e-05,8.607003235384936e-08,1.7231157777617537e-07,6.326524982939272e-09,8.56145389335832e-12,2.0548875810807562e-07,1.7480022289743526e-11,7.325604251963822e-16,2.4168770309142077e-10,1.7197629233442236e-10,2.8882274488456982e-08,1.5803633440863104e-09,0.7409821434481106,0.009497480965966266,2.886204339151292e-23,5.325074396745772e-22,2.439722516436684e-13,4.51640655254026e-14
0.0091953125,-0.7183336024165476,236.36417318245233,1188.6028479103472,0.2880065030361927,0.0016131067523658467,0.0006194335647678532,0.0011366945732475607,0.13562055337051993,0.0011335176587048057,0.08351241524899261,6.605429078714575e-05,8.153299218409457e-06,1.0939008769938914e-15,6.579585909694833e-14,5.339964741535495e-12,5.78193746073491e-13,3.7167166375937016e-10,1.1823774111545646e-08,0.003626748975344689,0.02139351949962081,1.756152719065885e-09,8.008201579234467e-10,9.464441308643377e-13,3.4953984212733887e-12,1.0501677170598983e-10,2.4248322573164616e-16,3.853100291247462e-12,1.2691821605388823e-14,2.9839931797429465e-12,2.900172478853087e-15,1.9869803634503704e-15,7.052967858576812e-13,5.5000209582921876e-11,6.014342044910513e-14,2.507219589506767e-10,1.016360030711878e-09,3.000669646522198e-10,6.021473057706036e-10,4.2508519601654803e-10,2.6482255398823426e-05,9.189451356001987e-08,1.6707615529843013e-07,6.297157055342699e-09,6.9667247783870235e-12,1.9699395045909938e-07,1.8160854163464606e-11,5.745969973728198e-16,2.1747789180549177e-10,1.582172346091841e-10,2.7415843570451787e-08,1.4232229477480613e-09,0.7417349306736415,0.009507880810604986,1.6394625705445873e-23,4.572313272862511e-22,2.1641158351213088e-13,3.833220075327305e-14
0.009203125000000001,-0.7111402258836801,235.15875120576655,1171.3983057045866,0.2924230775215675,0.0015824561523642324,0.000570360977656951,0.0010484524686008095,0.1376474601216267,0.001059578762406228,0.08180758832544192,6.828582386524149e-05,8.834070601152863e-06,7.466906222773218e-16,4.931968800408613e-14,4.394154438179355e-12,4.733407878315965e-13,3.2264579011834817e-10,1.0938405902728571e-08,0.0034941731980689056,0.020685675508587856,1.581535800274284e-09,7.125968259317058e-10,7.91203213787927e-13,3.3899167962332436e-12,1.014332340647337e-10,1.6366692059284713e-16,3.143595742281387e-12,9.350244395363613e-15,2.493911577899069e-12,2.531572389147905e-15,1.897582734550566e-15,5.44674999553566e-13,4.6007216026450955e-11,4.87884800458306e-14,2.1630247238289878e-10,9.088177068934262e-10,2.727242230960998e-10,5.606175810580028e-10,3.7793266252160464e-10,2.5708734913027103e-05,9.849810075166962e-08,1.6183642215971163e-07,6.271581560763121e-09,5.6536952305663545e-12,1.8898289930933635e-07,1.8939909326852768e-11,4.512406693156915e-16,1.9633110789151503e-10,1.4578776607739847e-10,2.605163516338843e-08,1.2805872466380406e-09,0.7424827266256954,0.009518199887643462,1.4462926136643972e-23,3.976406796115875e-22,1.9307845404070397e-13,3.2762682960031826e-14
0.009210937500000002,-0.7038174388789072,233.95258254686522,1154.0769668079283,0.29700015714679384,0.001553602601863348,0.0005236119380016056,0.0009635696712500455,0.13965024539161786,0.000989630815685823,0.08010379233494164,7.056747897781793e-05,9.532167015375457e-06,5.086247293328426e-16,3.698332206220798e-14,3.627035528624361e-12,3.8871137737739645e-13,2.8108588280859097e-10,1.0160873198952018e-08,0.0033665425210944993,0.019989427141011953,1.4198136862127672e-09,6.363922083393697e-10,6.634962352339836e-13,3.3130969591651583e-12,9.851936276483017e-11,1.1096951832220151e-16,2.5903297361418524e-12,6.925635622801861e-15,2.0996667236891273e-12,2.2244598940378562e-15,1.8237062726587844e-15,4.217816574270937e-13,3.864569916523258e-11,3.991033969635117e-14,1.861539244598949e-10,8.107687127864503e-10,2.48129484410317e-10,5.231349780842765e-10,3.3451654313046967e-10,2.4945910185113042e-05,1.0601939668360265e-07,1.5660770668624448e-07,6.24912049381775e-09,4.5749801233084335e-12,1.8140213706216615e-07,1.9827708245849396e-11,3.546790988334002e-16,1.7782314091126336e-10,1.3455424611842365e-10,2.4779034223373577e-08,1.151167649201652e-09,0.7432256017457477,0.00952843898583657,2.0274741389067366e-23,3.500203442984908e-22,1.731935646688164e-13,2.8190934745791233e-14
0.009218750000000001,-0.6963684233913524,232.74586140296051,1136.645871563359,0.30174458894853207,0.0015263676641959643,0.0004791852316005575,0.0008823178126788489,0.14162830070582336,0.0009235380665621896,0.07840169818538159,7.289411720690873e-05,1.023999979439271e-05,3.455362934334992e-16,2.7731413864635634e-14,3.0023221973775484e-12,3.2013300306894063e-13,2.4569107212438186e-10,9.474796254039971e-09,0.0032435801208098264,0.01930497638552299,1.27036810687894e-09,5.702768579597209e-10,5.578599736973375e-13,3.2621655261141766e-12,9.617156440389963e-11,7.557325085182735e-17,2.155737647121508e-12,5.157589930309707e-15,1.7807431920932822e-12,1.9670632019636427e-15,1.7622828393199425e-15,3.2746363711656264e-13,3.2596928619715165e-11,3.292284312152267e-14,1.5979748537278502e-10,7.215406544215702e-10,2.2595726304945753e-10,4.892195994754248e-10,2.9470307426389484e-10,2.419365929294969e-05,1.1462315991812437e-07,1.5140403836842302e-07,6.229026084388419e-09,3.690800681408513e-12,1.742046845745493e-07,2.08368249600323e-11,2.7892506141363384e-16,1.6159117320795215e-10,1.2439682054205472e-10,2.3588605448624267e-08,1.0338121792321239e-09,0.743963624202881,0.009538598861631073,1.2967698214178148e-23,3.1157747983988754e-22,1.5613238122599879e-13,2.4412180937438066e-14
0.0092265625,-0.6887967364921873,231.53879145410338,1119.1126504998672,0.3066634688963541,0.0015005824862716437,0.0004370751522967894,0.0008049293497776292,0.14358107399788086,0.0008611480494320652,0.07670197775039193,7.5258669716439e-05,1.0949566810485662e-05,2.339662992190041e-16,2.0783495729951123e-14,2.4915508526707415e-12,2.643432345458449e-13,2.15408241921897e-10,8.866464855154007e-09,0.0031250278524445453,0.018632504289105976,1.1326139489650088e-09,5.12664284099701e-10,4.70014072437522e-13,3.2349116384543464e-12,9.42970925061427e-11,5.168709427431249e-17,1.8118663196275992e-12,3.861674682866068e-15,1.5213059996652944e-12,1.7500188034814274e-15,1.710677498519091e-15,2.5486172444942126e-13,2.760819034461098e-11,2.7387215354732546e-14,1.3680631010217805e-10,6.40513674895087e-10,2.0592601914145602e-10,4.584546466520911e-10,2.5835013286968786e-10,2.345182648446675e-05,1.2450439487600435e-07,1.462381315940195e-07,6.2104644392634776e-09,2.967816630307509e-12,1.6734939222753165e-07,2.1982231694415064e-11,2.1937637919533674e-16,1.473243801985145e-10,1.1520766404394139e-10,2.2471968518850102e-08,9.274854314093826e-10,0.744696860216655,0.009548680244038045,1.2908017245993058e-23,2.8035819511296637e-22,1.4139190014612885e-13,2.1267096507302766e-14
0.009234375000000001,-0.6811063289604676,230.33158662847373,1101.4855442833743,0.31176413861454955,0.0014760882545873607,0.0003972714895853545,0.0007315944256326495,0.14550807057038534,0.0008022949914322652,0.07500530161126498,7.765176122514862e-05,1.1652699536258953e-05,1.5778962675453896e-16,1.5560677251707384e-14,2.0723124285308926e-12,2.1878228960940536e-13,1.8938181267734962e-10,8.32437500946205e-09,0.0030106452640531437,0.017972172426561753,1.0059911117003288e-09,4.6224615631695965e-10,3.9659546268881675e-13,3.2295802940718028e-12,9.281189153669506e-11,3.5492748771829503e-17,1.5377884446826081e-12,2.90678512347284e-15,1.309076350926118e-12,1.5658421284173267e-15,1.6666027734397098e-15,1.9881709644036202e-13,2.3478463713311673e-11,2.2973162124518217e-14,1.1679887962614629e-10,5.671108700801357e-10,1.8779212133987358e-10,4.3047746925050265e-10,2.253079825377532e-10,2.2720219567915223e-05,1.358924644943756e-07,1.4112139273263032e-07,6.192500028514982e-09,2.3781341584121878e-12,1.608003397445461e-07,2.3281635429954546e-11,1.7248494292159292e-16,1.3475603501405271e-10,1.0688948461201951e-10,2.1421687029759342e-08,8.312513546974724e-10,0.7454253742860253,0.009558683838274708,1.1770962178031715e-23,2.5473513970675557e-22,1.2856504050063517e-13,1.863108490163562e-14
0.009242187500000002,-0.673301563880081,229.12447190905212,1083.7734219531378,0.31705417938870417,0.0014527365493106808,0.00035975942573496217,0.0006624585167948272,0.14740885297814693,0.0007468034650075283,0.0733123372098092,8.006131754815542e-05,1.2341297638689692e-05,1.0591287584838616e-16,1.1632334978371704e-14,1.7269006900589305e-12,1.8143469798940858e-13,1.6691420835552737e-10,7.838851963615877e-09,0.0029002086110121155,0.017324124348314093,8.899579299095184e-10,4.179403436065999e-10,3.349535382947154e-13,3.244778113648716e-12,9.16390359844947e-11,2.44622762606205e-17,1.317740577724348e-12,2.1993687087368632e-15,1.134488770845192e-12,1.4085210065928313e-15,1.6280594207669779e-15,1.5543613798550472e-13,2.00473220647413e-11,1.9430644300679537e-14,9.943343803594342e-11,5.007905090312926e-10,1.713446591374987e-10,4.049719212586448e-10,1.9542004453649172e-10,2.1998607524712068e-05,1.490548663031442e-07,1.3606394833355272e-07,6.174081954517746e-09,1.8984614921226868e-12,1.5452628789700773e-07,2.4755730046583317e-11,1.3550710993255516e-16,1.2365687260114365e-10,9.935425778314252e-11,2.043116942760852e-08,7.442586470366557e-10,0.7461492292955393,0.009568610327763268,1.0676659601600031e-23,2.335001476447773e-22,1.1732083332349264e-13,1.640622900886844e-14
0.009250000000000001,-0.6653872347963494,227.91768418086085,1065.9857967659116,0.32254140309591084,0.001430389589568729,0.00032451933743935917,0.0005976209896044679,0.14928303974742946,0.0006944922209616104,0.07162374747926502,8.247217228494002e-05,1.3007540501376101e-05,7.070029979252023e-17,8.677229048265966e-15,1.4412753979718829e-12,1.5070808880693416e-13,1.4743465697871199e-10,7.4017423355284715e-09,0.002793509879890853,0.016688486994051777,7.839859294159207e-10,3.788491088874531e-10,2.82991505239809e-13,3.279385383142684e-12,9.070767372756559e-11,1.691490809189594e-17,1.1397757332946053e-12,1.6724041794986627e-15,9.900567908361776e-13,1.2732023125109173e-15,1.5932973090309784e-15,1.2177012900015923e-13,1.7186309113688255e-11,1.656930200093724e-14,8.440334675452406e-11,4.410399246937702e-10,1.564009660027419e-10,3.8166182709328644e-10,1.6852370615758283e-10,2.128671880885457e-05,1.6430015065993732e-07,1.3107469175858467e-07,6.154033326025629e-09,1.5093890296889928e-12,1.4850017662696798e-07,2.642823946408318e-11,1.0631495459625805e-16,1.138295091240229e-10,9.252216111634752e-11,1.9494580468944745e-08,6.657285416100454e-10,0.7468684864729357,0.009578460374113671,9.740702725578546e-24,2.157118112317692e-22,1.0738903338608749e-13,1.4515218111755003e-14
0.0092578125,-0.6573685829252286,226.71147311698704,1048.1328388754841,0.32823383970420483,0.0014089203660867158,0.0002915265046477028,0.0005371346549039236,0.15113030289338125,0.0006451781166116362,0.0699401900008909,8.486569258751236e-05,1.3644068735448963e-05,4.6895411036507124e-17,6.45505903952379e-15,1.2042643964082195e-12,1.25340112481823e-13,1.3047450986879563e-10,7.006161742543821e-09,0.0026903558307543184,0.016065372059354738,6.875557397295072e-10,3.4422536546196785e-10,2.390430815091337e-13,3.3324685991863683e-12,8.995238951345134e-11,1.1728216626489681e-17,9.947835382159955e-13,1.277679827439195e-15,8.698937586051659e-13,1.1559496135916431e-15,1.560791204420798e-15,9.557858771681186e-14,1.4792221496657558e-11,1.4243384228881824e-14,7.143320032803386e-11,3.873709349435209e-10,1.4280273739218368e-10,3.603053932257998e-10,1.4445118180740027e-10,2.058424095608562e-05,1.819792800270807e-07,1.261613452544884e-07,6.131045462556489e-09,1.1947752263911178e-12,1.4269866531095334e-07,2.8325574834724915e-11,8.325313590146473e-17,1.0510374621745823e-10,8.63206816164276e-11,1.8606761926848593e-08,5.949447580786143e-10,0.7475832051767993,0.009588234614779811,8.965322370340479e-24,2.0063227321018987e-22,9.854811702650354e-14,1.289674203304673e-14
0.009265625000000001,-0.6492513128193533,225.50610210042515,1030.2253839975301,0.33413972100305545,0.0013882126600473987,0.0002607507382247265,0.000481006369945907,0.1529503642538714,0.0005986800327562098,0.06826231671246984,8.721944971715188e-05,1.4244132134635284e-05,3.088078193757227e-17,4.785594560469088e-15,1.0069474406088557e-12,1.0432673117488444e-13,1.1564767134242156e-10,6.646287146971895e-09,0.0025905670668839326,0.015454877302383624,6.00154032912248e-10,3.134453581257223e-10,2.017764877209859e-13,3.4031880897602386e-12,8.931290761856353e-11,8.14922359396193e-18,8.757741226306314e-13,9.803668393148962e-16,7.693494445101048e-13,1.0535551192885402e-15,1.5292271307562858e-15,7.515376716650574e-14,1.2781862355511329e-11,1.2340658433288916e-14,6.027556842209001e-11,3.393166419826191e-10,1.304126478585853e-10,3.406904278101632e-10,1.2303044373035487e-10,1.9890822283158167e-05,2.0248455138989656e-07,1.2133053428464947e-07,6.1036790156300705e-09,9.412228568722738e-13,1.371017118717959e-07,3.047588768793924e-11,6.503004726871893e-17,9.733261754281783e-11,8.068387111199033e-11,1.7763161438311916e-08,5.312453837625259e-10,0.7482934424988883,0.009597933658162602,8.326897290490104e-24,1.8767864832576e-22,9.061588353852164e-14,1.1501979382927337e-14
0.009273437500000002,-0.6410416058194401,224.3018491774018,1012.2749371555686,0.34026746025293997,0.001368160949437997,0.000232155947826402,0.0004291986906053769,0.15474299071777142,0.0005548226529502755,0.06659077417258408,8.950696654263904e-05,1.4801703326649326e-05,2.0169086647551283e-17,3.533317912130911e-15,8.421785894624636e-13,8.686677416923727e-14,1.026350410315473e-10,6.317185374006103e-09,0.002493977140521682,0.014857087777954373,5.212713877673434e-10,2.8598648684514994e-10,1.701196916029701e-13,3.49069583965879e-12,8.873405449920615e-11,5.670417767684311e-18,7.773521179056755e-13,7.551934645674936e-16,6.847333986488598e-13,9.633933202819823e-16,1.4974956305325554e-15,5.919002127540462e-14,1.1087932945841262e-11,1.0774210040795221e-14,5.070824637272163e-11,2.964294419197962e-10,1.1911138947287394e-10,3.2263025292313715e-10,1.0408623985392448e-10,1.9206076583720914e-05,2.262450628905073e-07,1.1658787088627308e-07,6.070374327481888e-09,7.376329872744931e-13,1.3169218819789038e-07,3.2907294360006555e-11,5.063479905309152e-17,9.038905820250587e-11,7.555172675331748e-11,1.6959768539190403e-08,4.740164421419227e-10,0.7489992526729056,0.009607558076034825,7.798756351817149e-24,1.7638775926626117e-22,8.344206914545454e-14,1.029190527350324e-14
0.009281250000000001,-0.6327461305626506,223.09900803627926,994.2936705788035,0.34662562747844206,0.0013486702062085192,0.0002056996810107873,0.00038163252888319117,0.15650798848516811,0.0005134399617053986,0.06492620436177217,9.169758068305259e-05,1.5311558422951763e-05,1.3052563480455864e-17,2.596089749817832e-15,7.042144994256395e-13,7.231890275291719e-14,9.117210908311015e-11,6.014671016168733e-09,0.0024004317025198263,0.014272076986916958,4.504009851014429e-10,2.614092677894122e-10,1.4320233573684943e-13,3.5940197796923653e-12,8.816590408789792e-11,3.9480731942451325e-18,6.95328312565317e-13,5.837388799673956e-16,6.131035324407808e-13,8.833067632914621e-16,1.464688808892099e-15,4.6686214269769466e-14,9.655806811533229e-12,9.476350009920814e-15,4.253191254747753e-11,2.582800587340362e-10,1.0879506976897719e-10,3.059602122176597e-10,8.744143285931244e-11,1.8529591783455957e-05,2.5371764452134005e-07,1.119380428917175e-07,6.029473349617127e-09,5.748259925191461e-13,1.2645552983580636e-07,3.5645101851855356e-11,3.927372661591353e-17,8.416309671046367e-11,7.086967583079976e-11,1.6193057064879464e-08,4.2268690160648604e-10,0.749700686289507,0.009617108393277125,7.356483889382788e-24,1.663902797152815e-22,7.690252755364379e-14,9.235215602515353e-15
